ID,Name,Gene Name,GenBank Protein ID,GenBank Gene ID,UniProt ID,Uniprot Title,PDB ID,GeneCard ID,GenAtlas ID,HGNC ID,Species,Drug IDs
194,17-beta-hydroxysteroid dehydrogenase type 1,HSD17B1,23365,X13440,P14061,DHB1_HUMAN,1A27; 1BHS; 1DHT; 1EQU; 1FDS; 1FDT; 1FDU; 1FDV; 1FDW; 1I5R; 1IOL; 1JTV; 1QYV; 1QYW; 1QYX; 3DEY; 3DHE; 3HB4; 3HB5; 3KLM; 3KLP; 3KM0; 6CGC; 6CGE; 6DTP; 6MNC; 6MNE; 7X3Z,HSD17B1,HSD17B1,HGNC:5210,Humans,DB01536; DB01561; DB02901
217,Gamma-aminobutyric acid type B receptor subunit 1,GABBR1,3892594,AJ225028,Q9UBS5,GABR1_HUMAN,4MQE; 4MQF; 4MR7; 4MR8; 4MR9; 4MRM; 4MS1; 4MS3; 4MS4; 4PAS; 6HKC; 6UO8; 6UO9; 6UOA; 6VJM; 6W2X; 6W2Y; 6WIV; 7C7Q; 7C7S; 7CA3; 7CA5; 7CUM; 7EB2,GABBR1,GABBR1,HGNC:4070,Humans,DB01440
267,Carbonic anhydrase 1,CA1,29600,X05014,P00915,CAH1_HUMAN,1AZM; 1BZM; 1CRM; 1CZM; 1HCB; 1HUG; 1HUH; 1J9W; 1JV0; 2CAB; 2FOY; 2FW4; 2IT4; 2NMX; 2NN1; 2NN7; 3LXE; 3W6H; 3W6I; 4WR7; 4WUP; 4WUQ; 5E2M; 5GMM; 6EVR; 6EX1; 6F3B; 6FAF; 6FAG; 6G3V; 6HWZ; 6I0J; 6I0L; 6SWM; 6XZE; 6XZO; 6XZS; 6XZX; 6XZY; 6Y00; 7PLF; 7Q0D; 7QOB; 7ZL5; 8CDX; 8CDZ; 8Q6L; 8Q7G,CA1,CA1,HGNC:1368,Humans,DB01031
289,Alpha-2A adrenergic receptor,ADRA2A,178196,M23533,P08913,ADA2A_HUMAN,1HLL; 1HO9; 1HOD; 1HOF; 6K42; 6KUX; 6KUY; 7EJ0; 7EJ8; 7EJA; 7EJK; 7W6P; 7W7E,ADRA2A,ADRA2A,HGNC:281,Humans,DB00865; DB01472; DB01577
291,5-hydroxytryptamine receptor 1A,HTR1A,189928,M28269,P08908,5HT1A_HUMAN,7E2X; 7E2Y; 7E2Z; 8FY8; 8FYE; 8FYL; 8FYT; 8FYX; 8JSP; 8JT6; 8PJK; 8PKM; 8W8B,HTR1A,HTR1A,HGNC:5286,Humans,DB00574; DB01465; DB01484; DB04829; DB14010
322,Carbonic anhydrase 2,CA2,179780,M77181,P00918,CAH2_HUMAN,12CA; 1A42; 1AM6; 1AVN; 1BCD; 1BIC; 1BN1; 1BN3; 1BN4; 1BNM; 1BNN; 1BNQ; 1BNT; 1BNU; 1BNV; 1BNW; 1BV3; 1CA2; 1CA3; 1CAH; 1CAI; 1CAJ; 1CAK; 1CAL; 1CAM; 1CAN; 1CAO; 1CAY; 1CAZ; 1CCS; 1CCT; 1CCU; 1CIL; 1CIM; 1CIN; 1CNB; 1CNC; 1CNG; 1CNH; 1CNI; 1CNJ; 1CNK; 1CNW; 1CNX; 1CNY; 1CRA; 1CVA; 1CVB; 1CVC; 1CVD; 1CVE; 1CVF; 1CVH; 1DCA; 1DCB; 1EOU; 1F2W; 1FQL; 1FQM; 1FQN; 1FQR; 1FR4; 1FR7; 1FSN; 1FSQ; 1FSR; 1G0E; 1G0F; 1G1D; 1G3Z; 1G45; 1G46; 1G48; 1G4J; 1G4O; 1G52; 1G53; 1G54; 1H4N; 1H9N; 1H9Q; 1HCA; 1HEA; 1HEB; 1HEC; 1HED; 1HVA; 1I8Z; 1I90; 1I91; 1I9L; 1I9M; 1I9N; 1I9O; 1I9P; 1I9Q; 1IF4; 1IF5; 1IF6; 1IF7; 1IF8; 1IF9; 1KWQ; 1KWR; 1LG5; 1LG6; 1LGD; 1LUG; 1LZV; 1MOO; 1MUA; 1OKL; 1OKM; 1OKN; 1OQ5; 1RAY; 1RAZ; 1RZA; 1RZB; 1RZC; 1RZD; 1RZE; 1T9N; 1TB0; 1TBT; 1TE3; 1TEQ; 1TEU; 1TG3; 1TG9; 1TH9; 1THK; 1TTM; 1UGA; 1UGB; 1UGC; 1UGD; 1UGE; 1UGF; 1UGG; 1XEG; 1XEV; 1XPZ; 1XQ0; 1YDA; 1YDB; 1YDC; 1YDD; 1YO0; 1YO1; 1YO2; 1Z9Y; 1ZE8; 1ZFK; 1ZFQ; 1ZGE; 1ZGF; 1ZH9; 1ZSA; 1ZSB; 1ZSC; 2ABE; 2AW1; 2AX2; 2CA2; 2CBA; 2CBB; 2CBC; 2CBD; 2CBE; 2EU2; 2EU3; 2EZ7; 2F14; 2FMG; 2FMZ; 2FNK; 2FNM; 2FNN; 2FOQ; 2FOS; 2FOU; 2FOV; 2GD8; 2GEH; 2H15; 2H4N; 2HD6; 2HKK; 2HL4; 2HNC; 2HOC; 2ILI; 2NNG; 2NNO; 2NNS; 2NNV; 2NWO; 2NWP; 2NWY; 2NWZ; 2NXR; 2NXS; 2NXT; 2O4Z; 2OSF; 2OSM; 2POU; 2POV; 2POW; 2Q1B; 2Q1Q; 2Q38; 2QO8; 2QOA; 2QP6; 2VVA; 2VVB; 2WD2; 2WD3; 2WEG; 2WEH; 2WEJ; 2WEO; 2X7S; 2X7T; 2X7U; 3B4F; 3BET; 3BL0; 3BL1; 3C7P; 3CA2; 3CAJ; 3CYU; 3D8W; 3D92; 3D93; 3D9Z; 3DAZ; 3DBU; 3DC3; 3DC9; 3DCC; 3DCS; 3DCW; 3DD0; 3DD8; 3DV7; 3DVB; 3DVC; 3DVD; 3EFI; 3EFT; 3F4X; 3F8E; 3FFP; 3GZ0; 3HFP; 3HKN; 3HKQ; 3HKT; 3HKU; 3HLJ; 3HS4; 3IBI; 3IBL; 3IBN; 3IBU; 3IEO; 3IGP; 3K2F; 3K34; 3K7K; 3KIG; 3KKX; 3KNE; 3KOI; 3KOK; 3KON; 3KS3; 3KWA; 3L14; 3M04; 3M14; 3M1J; 3M1K; 3M1Q; 3M1W; 3M2N; 3M2X; 3M2Y; 3M2Z; 3M3X; 3M40; 3M5E; 3M5S; 3M5T; 3M67; 3M96; 3M98; 3MHC; 3MHI; 3MHL; 3MHM; 3MHO; 3ML2; 3MMF; 3MNA; 3MNH; 3MNI; 3MNJ; 3MNK; 3MNU; 3MWO; 3MYQ; 3MZC; 3N0N; 3N2P; 3N3J; 3N4B; 3NB5; 3NI5; 3NJ9; 3OIK; 3OIL; 3OIM; 3OKU; 3OKV; 3OY0; 3OYQ; 3OYS; 3P3H; 3P3J; 3P44; 3P4V; 3P55; 3P58; 3P5A; 3P5L; 3PJJ; 3PO6; 3PYK; 3QYK; 3R16; 3R17; 3RG3; 3RG4; 3RGE; 3RJ7; 3RLD; 3RYJ; 3RYV; 3RYX; 3RYY; 3RYZ; 3RZ0; 3RZ1; 3RZ5; 3RZ7; 3RZ8; 3S71; 3S72; 3S73; 3S74; 3S75; 3S76; 3S77; 3S78; 3S8X; 3S9T; 3SAP; 3SAX; 3SBH; 3SBI; 3T5U; 3T5Z; 3T82; 3T83; 3T84; 3T85; 3TMJ; 3TVN; 3TVO; 3U3A; 3U45; 3U47; 3U7C; 3V2J; 3V2M; 3V3F; 3V3G; 3V3H; 3V3I; 3V3J; 3V5G; 3V7X; 3VBD; 3ZP9; 4BCW; 4BF1; 4BF6; 4CA2; 4CAC; 4CQ0; 4DZ7; 4DZ9; 4E3D; 4E3F; 4E3G; 4E3H; 4E49; 4E4A; 4E5Q; 4FIK; 4FL7; 4FPT; 4FRC; 4FU5; 4FVN; 4FVO; 4G0C; 4GL1; 4HBA; 4HEW; 4HEY; 4HEZ; 4HF3; 4HT0; 4IDR; 4ILX; 4ITO; 4ITP; 4IWZ; 4JS6; 4JSA; 4JSS; 4JSW; 4JSZ; 4K0S; 4K0T; 4K0Z; 4K13; 4K1Q; 4KAP; 4KNI; 4KNJ; 4KUV; 4KUW; 4KUY; 4KV0; 4L5U; 4L5V; 4L5W; 4LHI; 4LP6; 4M2R; 4M2U; 4M2V; 4M2W; 4MDG; 4MDL; 4MDM; 4MLT; 4MLX; 4MO8; 4MTY; 4N0X; 4N16; 4PQ7; 4PXX; 4PYX; 4PYY; 4PZH; 4Q06; 4Q07; 4Q08; 4Q09; 4Q49; 4Q6D; 4Q6E; 4Q78; 4Q7P; 4Q7S; 4Q7V; 4Q7W; 4Q81; 4Q83; 4Q87; 4Q8X; 4Q8Y; 4Q8Z; 4Q90; 4Q99; 4Q9Y; 4QEF; 4QIY; 4QJM; 4QK1; 4QK2; 4QK3; 4QSA; 4QSB; 4QSI; 4QTL; 4QY3; 4R59; 4R5A; 4R5B; 4RFC; 4RFD; 4RH2; 4RIU; 4RIV; 4RN4; 4RUX; 4RUY; 4RUZ; 4WL4; 4WW6; 4XE1; 4Y0J; 4YGJ; 4YGK; 4YGL; 4YGN; 4YVY; 4YWP; 4YX4; 4YXI; 4YXO; 4YXU; 4YYT; 4Z0Q; 4Z1E; 4Z1J; 4Z1K; 4Z1N; 4ZAO; 4ZWI; 4ZWX; 4ZWY; 4ZWZ; 4ZX0; 4ZX1; 5A6H; 5AMD; 5AMG; 5AML; 5BNL; 5BRU; 5BRV; 5BRW; 5BYI; 5C8I; 5CA2; 5CAC; 5CLU; 5DOG; 5DOH; 5DRS; 5DSK; 5DSL; 5DSM; 5DSO; 5DSP; 5DSQ; 5DSR; 5E28; 5E2K; 5E2R; 5E2S; 5EH5; 5EH7; 5EH8; 5EHE; 5EHV; 5EHW; 5EIJ; 5EKH; 5EKJ; 5EKM; 5EOI; 5FDC; 5FDI; 5FLO; 5FLP; 5FLQ; 5FLR; 5FLS; 5FLT; 5FNG; 5FNH; 5FNI; 5FNJ; 5FNK; 5FNL; 5FNM; 5G01; 5G03; 5G0B; 5G0C; 5GMN; 5J8Z; 5JDV; 5JE7; 5JEG; 5JEH; 5JEP; 5JES; 5JG3; 5JG5; 5JGS; 5JGT; 5JMZ; 5JN3; 5JN7; 5JQ0; 5JQT; 5L3O; 5L6K; 5L6T; 5L70; 5L9E; 5LJQ; 5LJT; 5LL4; 5LL8; 5LLC; 5LLE; 5LLG; 5LLH; 5LMD; 5LVS; 5M78; 5MJN; 5N0D; 5N0E; 5N1R; 5N1S; 5N24; 5N25; 5NEA; 5NEE; 5NXG; 5NXI; 5NXM; 5NXO; 5NXP; 5NXV; 5NXW; 5NY1; 5NY3; 5NY6; 5NYA; 5O07; 5OGN; 5OGO; 5OGP; 5SZ0; 5SZ1; 5SZ2; 5SZ3; 5SZ4; 5SZ5; 5SZ6; 5SZ7; 5T71; 5T72; 5T74; 5T75; 5TFX; 5TH4; 5THI; 5THJ; 5THN; 5TI0; 5TXY; 5TY1; 5TY8; 5TY9; 5TYA; 5U0D; 5U0E; 5U0F; 5U0G; 5ULN; 5UMC; 5VGY; 5W8B; 5WEX; 5WG7; 5WGP; 5WLR; 5WLT; 5WLU; 5WLV; 5Y2R; 5Y2S; 5YUI; 5YUJ; 5YUK; 5ZXW; 6B4D; 6B59; 6B5A; 6BBS; 6BC9; 6BCC; 6C7W; 6C7X; 6CA2; 6CEH; 6CJV; 6D1L; 6D1M; 6E8P; 6E8X; 6E91; 6E92; 6EBE; 6ECZ; 6EDA; 6EEA; 6EEH; 6EEO; 6EQU; 6FJI; 6FJJ; 6G3Q; 6G6T; 6GCY; 6GDC; 6GM9; 6GOT; 6GXB; 6GXE; 6H29; 6H2Z; 6H33; 6H34; 6H3Q; 6H6S; 6HD2; 6HQX; 6HR3; 6HX5; 6HXD; 6HZX; 6I0W; 6I1U; 6I2F; 6I3E; 6IC2; 6KLZ; 6KM0; 6KM1; 6KM2; 6KM3; 6KM4; 6KM5; 6KM6; 6LUU; 6LUV; 6LUW; 6LUX; 6LUY; 6LUZ; 6LV1; 6LV2; 6LV3; 6LV4; 6LV5; 6LV6; 6LV7; 6LV8; 6LV9; 6LVA; 6MBV; 6MBY; 6NLV; 6NM0; 6ODZ; 6OE0; 6OE1; 6OTI; 6OTK; 6OTM; 6OTO; 6OTP; 6OTQ; 6OUB; 6OUD; 6OUE; 6OUF; 6OUH; 6OUI; 6OUJ; 6OUK; 6OUM; 6PDV; 6PEA; 6PGX; 6Q3O; 6Q9T; 6QEB; 6QL1; 6QL2; 6QL3; 6R6F; 6R6J; 6RFH; 6RG3; 6RG4; 6RG5; 6RH4; 6RHJ; 6RHK; 6RIG; 6RIT; 6RJJ; 6RKN; 6RL9; 6RM1; 6RMP; 6RMX; 6RMY; 6RNP; 6ROB; 6ROE; 6ROF; 6RQI; 6RRG; 6RRI; 6RS5; 6RSZ; 6RVF; 6RVK; 6RVL; 6RW1; 6RZX; 6S03; 6S9G; 6S9Z; 6SAC; 6SAS; 6SAY; 6SB7; 6SBH; 6SBL; 6SBM; 6SD7; 6SDH; 6SDI; 6SDJ; 6SDL; 6SDS; 6SEY; 6SFQ; 6SFU; 6SG0; 6SG6; 6SX9; 6SYB; 6SYS; 6T4N; 6T4O; 6T4P; 6T5C; 6T7U; 6T81; 6T9Z; 6U4Q; 6U4T; 6UFB; 6UFC; 6UFD; 6UGN; 6UGO; 6UGP; 6UGQ; 6UGR; 6UGZ; 6UH0; 6UX1; 6UZU; 6VJ3; 6VKG; 6WKA; 6WQ4; 6WQ5; 6WQ7; 6WQ8; 6WQ9; 6XVH; 6XWZ; 6XXT; 6YH4; 6YH5; 6YH6; 6YH7; 6YH8; 6YH9; 6YHA; 6YHB; 6YHC; 6YJ3; 6YKC; 6YKH; 6YMA; 6YMB; 6YO2; 6YO4; 6YO7; 6YOI; 6YOK; 6YOL; 6YPW; 6YQT; 6YQU; 6YRI; 6YZJ; 6YZK; 6YZL; 6YZM; 6YZN; 6YZO; 6YZP; 6YZQ; 6YZR; 6YZS; 6YZT; 6YZU; 6YZV; 6YZW; 6YZX; 6Z04; 6ZR8; 7A6V; 7AEQ; 7AES; 7AGN; 7ASJ; 7BFA; 7BG5; 7BHH; 7BI5; 7CA2; 7JNR; 7JNV; 7JNW; 7JNX; 7JNZ; 7JO0; 7JO1; 7JO2; 7JO3; 7JOB; 7JOC; 7K6I; 7K6J; 7K6K; 7K6L; 7K6T; 7K6U; 7K6X; 7K6Z; 7M23; 7M24; 7M26; 7MU3; 7NH6; 7NH8; 7NTB; 7NZR; 7NZS; 7NZT; 7NZU; 7NZW; 7NZX; 7OK8; 7ONV; 7ORP; 7ORQ; 7OYM; 7OYN; 7OYO; 7OYP; 7OYQ; 7OYR; 7Q0C; 7Q0E; 7QBH; 7QGX; 7QGY; 7QGZ; 7QNV; 7QRK; 7QSE; 7QSI; 7QZX; 7R1X; 7RNY; 7RNZ; 7RRE; 7RRF; 7SUW; 7SUY; 7SV1; 7SV8; 7U5W; 7U5X; 7Y2A; 7Y2C; 7Y2E; 7Y2F; 7Y2G; 7Y2H; 7Y2I; 7Y2J; 7Y2K; 7Y2L; 7Y2M; 7Y2N; 7Y2O; 7Y2Q; 7Y2R; 7Y2S; 7Y2T; 7Y2U; 7Y2V; 7Y2W; 7Y2X; 7YWT; 7ZL6; 7ZWB; 8AA6; 8AAE; 8B29; 8BJX; 8BOE; 8BZZ; 8C0Q; 8C0R; 8CA2; 8CR0; 8DJ9; 8EM3; 8EMU; 8EXC; 8EXG; 8EYL; 8FAL; 8FAU; 8FQX; 8FQY; 8FQZ; 8FR1; 8FR2; 8FR4; 8IGF; 8J2O; 8JEE; 8OGD; 8OGE; 8OGF; 8OKE; 8OKG; 8OKJ; 8OKO; 8OKP; 8OKQ; 8OKT; 8OLA; 8OLF; 8OLI; 8OLK; 8OLM; 8OMB; 8OMH; 8OMN; 8OMP; 8OO8; 8OTP; 8OUB; 8P6U; 8PHL; 8Q0C; 8R1I; 8SAF; 8SAG; 8SD1; 8SD6; 8SD7; 8SD8; 8SD9; 8SF1; 8ZWV; 9CA2,CA2,CA2,HGNC:1373,Humans,DB01031
342,Alpha-2C adrenergic receptor,ADRA2C,178194,J03853,P18825,ADA2C_HUMAN,6KUW,ADRA2C,ADRA2C,HGNC:283,Humans,DB01577
346,"Glutamate receptor ionotropic, kainate 1",GRIK1,455448,L19058,P39086,GRIK1_HUMAN,2ZNS; 2ZNT; 2ZNU; 3FUZ; 3FV1; 3FV2; 3FVG; 3FVK; 3FVN; 3FVO; 4MF3,GRIK1,GRIK1,HGNC:4579,Humans,DB00237
365,"Glutamate receptor ionotropic, NMDA 1",GRIN1,219920,D13515,Q05586,NMDZ1_HUMAN,2HQW; 2NR1; 3BYA; 5H8F; 5H8H; 5H8N; 5H8Q; 5I2K; 5I2N; 5KCJ; 5KDT; 5TP9; 5TPA; 6IRA; 6IRF; 6IRG; 6IRH; 7EOQ; 7EOR; 7EOS; 7EOT; 7EOU; 7EU7; 7EU8; 7YFF; 7YFL; 7YFM; 7YFO; 7YFR; 8E92; 8E93; 8E94; 8E96; 8E97; 8E98; 8E99; 8JIZ; 8JJ0; 8JJ1; 8JJ2; 8UUE,GRIN1,GRIN1,HGNC:4584,Humans,DB03575
381,Gamma-aminobutyric acid receptor subunit alpha-2,GABRA2,386422,S62907,P47869,GBRA2_HUMAN,,GABRA2,GABRA2,HGNC:4076,Humans,DB00241; DB00306; DB00371; DB01351; DB01352; DB01353; DB01483; DB01496; DB01567
393,5-hydroxytryptamine receptor 2B,HTR2B,475198,X77307,P41595,5HT2B_HUMAN,4IB4; 4NC3; 5TUD; 5TVN; 6DRX; 6DRY; 6DRZ; 6DS0; 7SRQ; 7SRR; 7SRS,HTR2B,HTR2B,HGNC:5294,Humans,DB00574; DB01454; DB04829; DB14010
396,"Glutamate receptor ionotropic, NMDA 2D",GRIN2D,2444026,U77783,O15399,NMDE4_HUMAN,7YFF; 7YFL; 7YFM; 7YFO; 7YFR; 8E96,GRIN2D,GRIN2D,HGNC:4588,Humans,DB01520
417,"Glutamate receptor ionotropic, NMDA 2B",GRIN2B,1899202,U90278,Q13224,NMDE2_HUMAN,5EWJ; 5EWL; 5EWM; 7EU8; 7KL0; 7KL1; 7KL2; 7UIS; 7UJP; 7UJQ; 7UJR; 7UJS; 7UJT,GRIN2B,GRIN2B,HGNC:4586,Humans,DB01520; DB03575
